sampleName	read1Path	read2Path	sampleType
471T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/471T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/471T_r2.fq.gz	Tumor
472T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/472T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/472T_r2.fq.gz	Tumor
473T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/473T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/473T_r2.fq.gz	Tumor
474T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/474T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/474T_r2.fq.gz	Tumor
475T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/475T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/475T_r2.fq.gz	Tumor
476T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/476T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/476T_r2.fq.gz	Tumor
477T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/477T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/477T_r2.fq.gz	Tumor
478T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/478T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/478T_r2.fq.gz	Tumor
479T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/479T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/479T_r2.fq.gz	Tumor
47T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/47T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/47T_r2.fq.gz	Tumor
480T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/480T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/480T_r2.fq.gz	Tumor
481T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/481T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/481T_r2.fq.gz	Tumor
482T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/482T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/482T_r2.fq.gz	Tumor
483T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/483T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/483T_r2.fq.gz	Tumor
484T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/484T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/484T_r2.fq.gz	Tumor
485T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/485T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/485T_r2.fq.gz	Tumor
486T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/486T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/486T_r2.fq.gz	Tumor
487T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/487T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/487T_r2.fq.gz	Tumor
488T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/488T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/488T_r2.fq.gz	Tumor
489T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/489T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/489T_r2.fq.gz	Tumor
48T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/48T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/48T_r2.fq.gz	Tumor
490T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/490T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/490T_r2.fq.gz	Tumor
491T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/491T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/491T_r2.fq.gz	Tumor
492T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/492T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/492T_r2.fq.gz	Tumor
493T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/493T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/493T_r2.fq.gz	Tumor
494T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/494T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/494T_r2.fq.gz	Tumor
495T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/495T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/495T_r2.fq.gz	Tumor
496T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/496T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/496T_r2.fq.gz	Tumor
497T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/497T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/497T_r2.fq.gz	Tumor
498T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/498T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/498T_r2.fq.gz	Tumor
499T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/499T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/499T_r2.fq.gz	Tumor
49T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/49T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/49T_r2.fq.gz	Tumor
4T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/4T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/4T_r2.fq.gz	Tumor
500T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/500T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/500T_r2.fq.gz	Tumor
501T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/501T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/501T_r2.fq.gz	Tumor
502T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/502T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/502T_r2.fq.gz	Tumor
503T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/503T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/503T_r2.fq.gz	Tumor
504T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/504T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/504T_r2.fq.gz	Tumor
505T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/505T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/505T_r2.fq.gz	Tumor
506T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/506T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/506T_r2.fq.gz	Tumor
507T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/507T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/507T_r2.fq.gz	Tumor
508T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/508T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/508T_r2.fq.gz	Tumor
509T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/509T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/509T_r2.fq.gz	Tumor
50T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/50T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/50T_r2.fq.gz	Tumor
510T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/510T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/510T_r2.fq.gz	Tumor
511T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/511T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/511T_r2.fq.gz	Tumor
512T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/512T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/512T_r2.fq.gz	Tumor
513T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/513T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/513T_r2.fq.gz	Tumor
514T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/514T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/514T_r2.fq.gz	Tumor
515T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/515T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/515T_r2.fq.gz	Tumor
516T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/516T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/516T_r2.fq.gz	Tumor
517T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/517T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/517T_r2.fq.gz	Tumor
518T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/518T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/518T_r2.fq.gz	Tumor
519T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/519T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/519T_r2.fq.gz	Tumor
51T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/51T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/51T_r2.fq.gz	Tumor
520T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/520T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/520T_r2.fq.gz	Tumor
521T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/521T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/521T_r2.fq.gz	Tumor
522T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/522T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/522T_r2.fq.gz	Tumor
523T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/523T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/523T_r2.fq.gz	Tumor
524T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/524T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/524T_r2.fq.gz	Tumor
525T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/525T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/525T_r2.fq.gz	Tumor
526T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/526T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/526T_r2.fq.gz	Tumor
527T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/527T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/527T_r2.fq.gz	Tumor
528T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/528T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/528T_r2.fq.gz	Tumor
529T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/529T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/529T_r2.fq.gz	Tumor
52T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/52T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/52T_r2.fq.gz	Tumor
530T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/530T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/530T_r2.fq.gz	Tumor
531T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/531T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/531T_r2.fq.gz	Tumor
532T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/532T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/532T_r2.fq.gz	Tumor
533T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/533T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/533T_r2.fq.gz	Tumor
534T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/534T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/534T_r2.fq.gz	Tumor
535T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/535T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/535T_r2.fq.gz	Tumor
536T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/536T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/536T_r2.fq.gz	Tumor
537T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/537T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/537T_r2.fq.gz	Tumor
538T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/538T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/538T_r2.fq.gz	Tumor
539T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/539T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/539T_r2.fq.gz	Tumor
53T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/53T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/53T_r2.fq.gz	Tumor
540T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/540T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/540T_r2.fq.gz	Tumor
541T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/541T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/541T_r2.fq.gz	Tumor
542T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/542T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/542T_r2.fq.gz	Tumor
543T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/543T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/543T_r2.fq.gz	Tumor
544T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/544T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/544T_r2.fq.gz	Tumor
545T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/545T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/545T_r2.fq.gz	Tumor
546T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/546T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/546T_r2.fq.gz	Tumor
547T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/547T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/547T_r2.fq.gz	Tumor
548T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/548T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/548T_r2.fq.gz	Tumor
549T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/549T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/549T_r2.fq.gz	Tumor
54T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/54T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/54T_r2.fq.gz	Tumor
550T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/550T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/550T_r2.fq.gz	Tumor
551T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/551T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/551T_r2.fq.gz	Tumor
552T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/552T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/552T_r2.fq.gz	Tumor
553T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/553T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/553T_r2.fq.gz	Tumor
554T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/554T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/554T_r2.fq.gz	Tumor
555T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/555T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/555T_r2.fq.gz	Tumor
556T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/556T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/556T_r2.fq.gz	Tumor
557T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/557T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/557T_r2.fq.gz	Tumor
558T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/558T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/558T_r2.fq.gz	Tumor
559T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/559T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/559T_r2.fq.gz	Tumor
55T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/55T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/55T_r2.fq.gz	Tumor
560T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/560T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/560T_r2.fq.gz	Tumor
561T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/561T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/561T_r2.fq.gz	Tumor
562T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/562T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/562T_r2.fq.gz	Tumor
563T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/563T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/563T_r2.fq.gz	Tumor
564T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/564T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/564T_r2.fq.gz	Tumor
565T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/565T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/565T_r2.fq.gz	Tumor
566T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/566T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/566T_r2.fq.gz	Tumor
567T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/567T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/567T_r2.fq.gz	Tumor
568T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/568T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/568T_r2.fq.gz	Tumor
569T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/569T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/569T_r2.fq.gz	Tumor
56T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/56T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/56T_r2.fq.gz	Tumor
570T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/570T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/570T_r2.fq.gz	Tumor
571T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/571T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/571T_r2.fq.gz	Tumor
572T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/572T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/572T_r2.fq.gz	Tumor
573T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/573T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/573T_r2.fq.gz	Tumor
574T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/574T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/574T_r2.fq.gz	Tumor
575T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/575T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/575T_r2.fq.gz	Tumor
576T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/576T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/576T_r2.fq.gz	Tumor
577T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/577T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/577T_r2.fq.gz	Tumor
578T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/578T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/578T_r2.fq.gz	Tumor
579T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/579T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/579T_r2.fq.gz	Tumor
57T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/57T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/57T_r2.fq.gz	Tumor
580T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/580T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/580T_r2.fq.gz	Tumor
581T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/581T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/581T_r2.fq.gz	Tumor
582T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/582T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/582T_r2.fq.gz	Tumor
583T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/583T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/583T_r2.fq.gz	Tumor
584T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/584T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/584T_r2.fq.gz	Tumor
585T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/585T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/585T_r2.fq.gz	Tumor
586T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/586T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/586T_r2.fq.gz	Tumor
587T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/587T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/587T_r2.fq.gz	Tumor
588T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/588T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/588T_r2.fq.gz	Tumor
589T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/589T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/589T_r2.fq.gz	Tumor
58T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/58T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/58T_r2.fq.gz	Tumor
590T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/590T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/590T_r2.fq.gz	Tumor
591T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/591T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/591T_r2.fq.gz	Tumor
592T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/592T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/592T_r2.fq.gz	Tumor
593T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/593T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/593T_r2.fq.gz	Tumor
594T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/594T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/594T_r2.fq.gz	Tumor
